0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.30536589873906606,0
300.2,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.38048937540244687,0
300.3804893754024,0
600.3804893754025,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
1200.4609787508048,0
1500.4609787508048,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
1200.4609787508048,0
1500.4609787508048,0
300.2,0
600.2,0
900.2,0
1200.2,0
1500.2,0
1800.2,0
0.3268318250965693,0
300.2,0
0.3268318250965693,0
300.2,0
0.3268318250965693,0
300.2,0
0.3268318250965693,0
300.2,0
0.3268318250965693,0
300.2,0
0.3268318250965693,0
300.2,0
0.3321978966874246,0
300.33219789668743,0
600.3321978966874,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.320125698133634,0
300.3201256981336,0
600.3201256981336,0
900.3201256981336,0
1200.3201256981336,0
1500.3201256981336,0
0.320125698133634,0
300.3201256981336,0
600.3201256981336,0
900.3201256981336,0
1200.3201256981336,0
1500.3201256981336,0
0.320125698133634,0
300.3201256981336,0
600.3201256981336,0
900.3201256981336,0
1200.3201256981336,0
1500.3201256981336,0
0.320125698133634,0
300.3201256981336,0
600.3201256981336,0
900.3201256981336,0
1200.3201256981336,0
1500.3201256981336,0
0.320125698133634,0
300.3201256981336,0
600.3201256981336,0
900.3201256981336,0
1200.3201256981336,0
1500.3201256981336,0
0.320125698133634,0
300.3201256981336,0
600.3201256981336,0
900.3201256981336,0
1200.3201256981336,0
1500.3201256981336,0
